id,id_out,year,count
CBL,ATH,1879,1
CBL,PRO,1879,1
CBL,SYR,1879,1
PRO,BLC,1879,6
PRO,ECK,1879,1
PRO,BNA,1879,9
PRO,ATL,1879,9
PRO,CNA,1879,2
PRO,CHC,1879,4
PRO,CNR,1879,4
PRO,RES,1879,1
PRO,KEK,1879,4
PRO,HAR,1879,5
PRO,HNA,1879,2
PRO,LGR,1879,2
PRO,MAN,1879,1
PRO,NNA,1879,19
PRO,NYU,1879,5
PRO,PNA,1879,3
PRO,PWS,1879,2
PRO,SNA,1879,1
PRO,SBS,1879,2
PRO,SYR,1879,1
PRO,TRO,1879,3
PRO,OLY,1879,1
PRO,NAT,1879,1
PRO,WBL,1879,1
CHC,BRA,1879,4
CHC,ATL,1879,2
CHC,CNA,1879,2
CHC,CFC,1879,1
CHC,HAR,1879,7
CHC,HNA,1879,3
CHC,IBL,1879,4
CHC,LGR,1879,1
CHC,MLG,1879,2
CHC,NNA,1879,2
CHC,NYU,1879,4
CHC,PNA,1879,4
CHC,PWS,1879,1
CHC,PRO,1879,3
CHC,ROK,1879,1
CHC,SLR,1879,1
CHC,SBS,1879,1
CHC,TRT,1879,1
CHC,WNT,1879,1
CNR,BLC,1879,3
CNR,BNA,1879,18
CNR,ATL,1879,5
CNR,CNA,1879,1
CNR,CHC,1879,13
CNR,CFC,1879,2
CNR,LGR,1879,2
CNR,MLG,1879,1
CNR,NNA,1879,1
CNR,PRO,1879,4
CNR,SYR,1879,4
CNR,WBL,1879,1
ATL,BLC,1879,1
ATL,BRA,1879,6
ATL,CHC,1879,1
ATL,CFC,1879,2
ATL,CNR,1879,4
ATL,HAR,1879,6
ATL,HNA,1879,6
ATL,WES,1879,1
ATL,LGR,1879,2
ATL,NNA,1879,1
ATL,PNA,1879,4
ATL,PWS,1879,1
ATL,ATH,1879,1
ATL,WBL,1879,1
TRT,ECK,1879,1
TRT,BRA,1879,9
TRT,CHC,1879,7
TRT,HAR,1879,7
TRT,HNA,1879,2
TRT,IBL,1879,1
TRT,LGR,1879,1
TRT,MLG,1879,1
TRT,NHV,1879,3
TRT,NNA,1879,5
TRT,SNA,1879,4
TRT,SBS,1879,4
TRT,SYR,1879,3
TRT,TRO,1879,1
TRT,WNT,1879,1
BUF,BLC,1879,3
BUF,BRA,1879,1
BUF,CNA,1879,2
BUF,CHC,1879,1
BUF,IBL,1879,1
BUF,LGR,1879,2
BUF,MAN,1879,1
BUF,NNA,1879,4
BUF,NYU,1879,1
BUF,PNA,1879,5
BUF,PWS,1879,6
BUF,ATH,1879,2
BUF,ROK,1879,1
BUF,SNA,1879,4
BUF,SBS,1879,3
BUF,TRO,1879,1
BUF,OLY,1879,1
TRT,BLC,1880,1
TRT,BRA,1880,7
TRT,ATL,1880,1
TRT,CNA,1880,1
TRT,CHC,1880,12
TRT,CNR,1880,2
TRT,HAR,1880,13
TRT,HNA,1880,3
TRT,LGR,1880,1
TRT,MLG,1880,1
TRT,NHV,1880,1
TRT,NNA,1880,6
TRT,NYU,1880,4
TRT,PRO,1880,1
TRT,SYR,1880,1
TRT,WOR,1880,2
CHC,BUF,1880,4
CHC,BNA,1880,2
CHC,CFC,1880,1
CHC,CNR,1880,4
CHC,IBL,1880,3
CHC,MLG,1880,1
CHC,NHV,1880,2
CHC,PNA,1880,4
CHC,ROK,1880,1
CHC,SLR,1880,1
CHC,TRT,1880,4
CHC,OLY,1880,2
CHC,WBL,1880,1
WOR,BUF,1880,4
WOR,BRA,1880,1
WOR,ATL,1880,9
WOR,CNR,1880,5
WOR,MLG,1880,4
WOR,NHV,1880,5
WOR,NNA,1880,1
WOR,PNA,1880,2
WOR,ATH,1880,3
WOR,PRO,1880,8
WOR,SLR,1880,1
WOR,SBS,1880,4
WOR,SYR,1880,1
WOR,TRT,1880,2
ATL,BRA,1880,6
ATL,BNA,1880,9
ATL,CHC,1880,2
ATL,CFC,1880,2
ATL,CNR,1880,4
ATL,HAR,1880,6
ATL,HNA,1880,6
ATL,WES,1880,1
ATL,MAN,1880,1
ATL,NNA,1880,1
ATL,PNA,1880,5
ATL,ATH,1880,2
ATL,PRO,1880,5
ATL,SYR,1880,1
ATL,WOR,1880,1
CNR,BUF,1880,1
CNR,BLC,1880,3
CNR,MAR,1880,1
CNR,BNA,1880,10
CNR,ATL,1880,13
CNR,CHC,1880,2
CNR,CFC,1880,2
CNR,CBL,1880,1
CNR,HNA,1880,1
CNR,IBL,1880,1
CNR,MAN,1880,1
CNR,NHV,1880,1
CNR,PNA,1880,3
CNR,PRO,1880,2
CNR,SBS,1880,2
CNR,SYR,1880,6
CNR,TRT,1880,1
CNR,OLY,1880,1
CNR,WNT,1880,1
PRO,BLC,1880,2
PRO,ATL,1880,2
PRO,CNA,1880,4
PRO,CHC,1880,11
PRO,CBL,1880,1
PRO,HAR,1880,3
PRO,HNA,1880,1
PRO,MLG,1880,1
PRO,NNA,1880,5
PRO,NYU,1880,1
PRO,PNA,1880,3
PRO,PWS,1880,2
PRO,SNA,1880,4
PRO,SBS,1880,8
PRO,SYR,1880,5
PRO,TRT,1880,4
PRO,TRO,1880,2
PRO,NAT,1880,1
PRO,WBL,1880,1
BUF,BLC,1880,3
BUF,BRA,1880,1
BUF,CNA,1880,2
BUF,CHC,1880,4
BUF,LGR,1880,2
BUF,NHV,1880,1
BUF,NNA,1880,1
BUF,NYU,1880,1
BUF,PNA,1880,2
BUF,PWS,1880,7
BUF,ATH,1880,1
BUF,ROK,1880,3
BUF,SNA,1880,4
BUF,SBS,1880,2
BUF,TRO,1880,1
BUF,WOR,1880,2
BUF,OLY,1880,1
CBL,CHC,1880,9
CBL,CNR,1880,4
CBL,HNA,1880,1
CBL,IBL,1880,5
CBL,LGR,1880,1
CBL,NNA,1880,1
CBL,PNA,1880,3
CBL,PWS,1880,2
CBL,PRO,1880,4
CBL,SBS,1880,2
CBL,TRT,1880,5
CBL,TRO,1880,1
CHC,CFC,1881,1
CHC,CNR,1881,2
CHC,IBL,1881,4
CHC,MLG,1881,1
CHC,NHV,1881,2
CHC,PNA,1881,4
CHC,ROK,1881,1
CHC,SLR,1881,1
CHC,TRT,1881,4
ATL,BUF,1881,5
ATL,BLC,1881,5
