id,id_out,year,count
bradley,MIN,1989,1
bradley,PIT,1989,2
bradley,SEA,1989,2
bradley,STL,1989,1
butler,CLE,1989,2
byu,ANA,1989,1
byu,CHC,1989,1
byu,CLE,1989,1
byu,DET,1989,2
byu,MIN,1989,2
byu,NYM,1989,2
byu,NYY,1989,2
cacabri,PIT,1989,1
cacanad,SEA,1989,3
cacanyo,ATL,1989,1
cacanyo,PIT,1989,2
cacerri,BAL,1989,1
cacerri,CLE,1989,1
cacerri,PHI,1989,1
cacerri,SFG,1989,1
cachabo,SDP,1989,2
cachaff,MIN,1989,1
cacitru,ANA,1989,1
cacsmat,ANA,1989,2
cacsmat,LAD,1989,2
cadeanz,MIN,1989,2
cadiabl,STL,1989,1
cafrecc,CLE,1989,1
cafrecc,WSN,1989,2
cafulle,NYY,1989,1
cafulle,SDP,1989,2
cafulle,SFG,1989,1
cagolde,MIL,1989,2
cagolde,MIN,1989,2
cagolde,NYM,1989,1
caharbo,PHI,1989,1
caharbo,TOR,1989,2
cahartn,SFG,1989,2
calavco,BAL,1989,2
california,BAL,1989,1
california,CLE,1989,1
california,NYY,1989,2
california,OAK,1989,1
calobcc,BOS,1989,2
calobcc,PHI,1989,2
calpoly,ANA,1989,1
calpoly,SFG,1989,2
calpoly,STL,1989,1
calpolypom,LAD,1989,2
calstfull,SEA,1989,2
calstla,BAL,1989,1
calutheran,WSN,1989,2
camerce,TEX,1989,2
campjco,CLE,1989,1
camsajc,ANA,1989,2
camsajc,SDP,1989,1
caorang,BOS,1989,1
caorang,CHC,1989,1
caorang,STL,1989,2
caorang,TEX,1989,1
capasad,ATL,1989,1
capasad,OAK,1989,2
capasad,STL,1989,1
carkansas,BOS,1989,2
casacra,ATL,1989,1
casacra,MIL,1989,6
casacra,PIT,1989,1
casacra,TEX,1989,1
casaddl,CHC,1989,1
casaddl,WSN,1989,2
casajco,DET,1989,2
casbcco,CLE,1989,2
casdmjc,ANA,1989,2
casdmjc,BAL,1989,1
casequo,NYM,1989,2
casjcco,NYY,1989,2
casjcco,PIT,1989,4
casjcco,TOR,1989,2
chapmanca,MIL,1989,2
chapmanca,SDP,1989,1
charlotte,ANA,1989,2
charlotte,HOU,1989,1
cincy,CIN,1989,1
citadel,STL,1989,1
clemson,ANA,1989,1
clemson,CLE,1989,1
clemson,MIL,1989,1
clemson,OAK,1989,2
clemson,TOR,1989,2
cmichigan,MIN,1989,2
cmichigan,NYM,1989,2
cmichigan,OAK,1989,2
coastcar,SEA,1989,1
coastcar,SFG,1989,1
colorado,LAD,1989,2
coloradost,BAL,1989,2
coloradost,MIL,1989,2
columbia,MIN,1989,1
concordny,ANA,1989,2
creighton,SDP,1989,2
cshayward,PHI,1989,1
cshayward,SDP,1989,1
deltast,NYM,1989,1
denver,HOU,1989,2
duke,NYY,1989,1
ecarolina,BAL,1989,1
ecarolina,NYY,1989,2
ecarolina,PIT,1989,2
eckerd,NYY,1989,1
eillinois,KCR,1989,1
elon,MIN,1989,2
elon,SDP,1989,4
emichigan,BAL,1989,3
emichigan,DET,1989,1
emichigan,MIL,1989,2
emichigan,OAK,1989,2
emichigan,SFG,1989,1
etennst,SFG,1989,2
evansville,SDP,1989,2
flbreva,OAK,1989,1
flbrowa,CLE,1989,1
flchipo,CLE,1989,1
flchipo,HOU,1989,1
flflajc,CHC,1989,1
flgccco,HOU,1989,1
flgccco,TEX,1989,2
flhills,ATL,1989,2
flindia,CLE,1989,2
flmanat,BOS,1989,1
flmanat,SFG,1989,1
flmdkjc,WSN,1989,1
flmdnjc,ATL,1989,1
flmdnjc,CLE,1989,1
flmdnjc,MIN,1989,1
flmdnjc,PIT,1989,1
flmdwjc,MIL,1989,2
florida,BOS,1989,2
florida,CHW,1989,2
florida,DET,1989,1
florida,LAD,1989,2
florida,NYY,1989,2
florida,TEX,1989,1
floridaam,CHC,1989,1
floridaam,STL,1989,1
floridaam,WSN,1989,1
floridast,MIN,1989,1
floridast,NYY,1989,1
floridast,SFG,1989,1
flpensa,SFG,1989,1
flsanta,BOS,1989,2
flsouthern,CIN,1989,2
flstpet,NYM,1989,1
flvalen,LAD,1989,2
flvalen,WSN,1989,1
fordham,BAL,1989,2
fresnost,KCR,1989,2
gagpjco,CIN,1989,1
gagpjco,LAD,1989,1
gamiddl,ATL,1989,2
gamiddl,CHW,1989,2
gamiddl,CIN,1989,1
gamiddl,LAD,1989,1
gamiddl,SFG,1989,1
gatech,TEX,1989,2
georgia,ATL,1989,2
georgia,HOU,1989,1
georgia,STL,1989,2
georgiasou,WSN,1989,1
grambling,ATL,1989,2
grambling,MIN,1989,1
grcanyon,CLE,1989,2
grcanyon,SFG,1989,2
grossmont,BAL,1989,2
grvalleyst,NYY,1989,2
grvalleyst,OAK,1989,2
harvard,NYM,1989,2
harvard,TOR,1989,2
hawaii,MIL,1989,4
hawaii,SEA,1989,2
houston,PIT,1989,2
howard,STL,1989,1
iadmacc,TEX,1989,2
iaindia,MIN,1989,2
iawescc,CHW,1989,1
idcosid,PIT,1989,2
ilkanka,PIT,1989,1
illinois,CHW,1989,2
illinois,LAD,1989,1
illinois,NYM,1989,2
illinoisst,DET,1989,1
ilswijc,PIT,1989,1
ilswijc,SFG,1989,1
iltrito,CHW,1989,1
indiana,CHW,1989,2
indianast,ATL,1989,2
indianast,NYY,1989,1
indianast,WSN,1989,3
iowa,BOS,1989,2
iowa,TEX,1989,1
jacksonst,BOS,1989,2
jacksonst,CLE,1989,1
jacksonst,PHI,1989,3
kansas,PHI,1989,1
kansasst,STL,1989,2
kentst,DET,1989,2
kentucky,CHC,1989,2
kentucky,PHI,1989,2
lamar,CLE,1989,1
lamar,SDP,1989,1
lasalle,MIL,1989,2
latech,TEX,1989,2
lemoyne,CIN,1989,2
lemoyne,HOU,1989,2
lewclarkst,DET,1989,2
liberty,NYY,1989,2
liberty,PIT,1989,1
lincolnlandcc,CHC,1989,2
loyolamary,DET,1989,2
loyolamary,LAD,1989,1
loyolamary,SFG,1989,1
loyolamd,CHC,1989,2
lsu,BAL,1989,2
lsu,CLE,1989,1
lsu,MIN,1989,2
lsu,NYY,1989,2
lubbchrist,NYY,1989,1
macollege,STL,1989,2
maine,SEA,1989,2
mankatost,TEX,1989,2
manscco,LAD,1989,2
mansfield,NYY,1989,1
mariettaoh,CIN,1989,2
mariettaoh,PHI,1989,2
mariettaoh,SFG,1989,2
marshall,KCR,1989,2
marshall,PIT,1989,2
maryland,CHW,1989,1
masslowell,PIT,1989,1
mdaacco,STL,1989,1
mdcolsm,MIN,1989,2
mdhager,PIT,1989,1
memphis,LAD,1989,1
mercyhurst,STL,1989,2
miamifl,NYY,1989,1
miamifl,PIT,1989,2
miamifl,SDP,1989,1
miamioh,CHW,1989,2
miamioh,HOU,1989,1
miamioh,KCR,1989,2
michigan,ANA,1989,2
michigan,CIN,1989,2
michigan,MIN,1989,2
michigan,NYY,1989,1
michigan,PHI,1989,2
michigan,TEX,1989,1
michiganst,CIN,1989,2
michiganst,LAD,1989,1
michiganst,OAK,1989,1
mimacom,TOR,1989,1
minnesota,MIL,1989,1
minnesota,MIN,1989,1
minnesota,OAK,1989,1
missouri,BAL,1989,1
missouri,MIN,1989,1
missouri,OAK,1989,2
missouri,PIT,1989,1
missst,SFG,1989,3
missst,TEX,1989,1
mntclairst,ATL,1989,2
mntclairst,MIL,1989,4
mocrowd,ATL,1989,2
mocrowd,CIN,1989,1
moeastc,TOR,1989,2
mojeffe,DET,1989,2
molongv,PHI,1989,1
morehead,NYY,1989,2
morehead,SDP,1989,2
morehead,TEX,1989,2
mtvernnaz,LAD,1989,2
nclouis,BAL,1989,2
nclouis,SEA,1989,1
nclouis,SFG,1989,1
nclouis,WSN,1989,1
ncolorado,DET,1989,2
ncstate,CLE,1989,2
ncstate,DET,1989,1
ncstate,HOU,1989,1
ncstate,LAD,1989,1
ncstate,MIL,1989,2
nebomaha,ATL,1989,1
nebraska,CIN,1989,2
nebraska,PHI,1989,3
nebraska,SEA,1989,1
nebraska,WSN,1989,2
nevada,DET,1989,1
newhamp,CHW,1989,1
newhaven,PHI,1989,2
newhaven,SFG,1989,2
njbrook,STL,1989,1
njmerce,CHW,1989,1
nmexico,CLE,1989,2
nmmilin,OAK,1989,1
norleans,NYM,1989,2
nwestern,ATL,1989,2
nwestern,CHC,1989,1
nwestern,LAD,1989,1
nwmost,MIN,1989,1
nwmost,PHI,1989,2
nykbcco,KCR,1989,1
nytech,ANA,1989,1
ohcuyah,NYY,1989,2
ohio,PHI,1989,1
ohio,SFG,1989,1
ohio,TOR,1989,1
okcity,TEX,1989,2
okconno,PHI,1989,2
okeaste,BOS,1989,2
oklahoma,ATL,1989,2
oklahoma,CIN,1989,2
oklahoma,TEX,1989,2
oksemin,PHI,1989,3
okstate,BAL,1989,2
okstate,BOS,1989,2
okstate,CHW,1989,1
okstate,CLE,1989,2
okstate,SDP,1989,1
okstate,SFG,1989,2
okstate,TEX,1989,1
oralrob,NYM,1989,1
oralrob,OAK,1989,4
oregonst,CHW,1989,1
oregonst,SEA,1989,1
oxnard,STL,1989,1
pabucks,WSN,1989,2
pbsc,ANA,1989,1
pbsc,PHI,1989,2
pbsc,SFG,1989,1
pbsc,WSN,1989,2
pepperdine,ANA,1989,2
pepperdine,HOU,1989,2
pepperdine,TEX,1989,1
pfeiffer,PIT,1989,2
portland,CHC,1989,2
portland,MIL,1989,2
portland,STL,1989,2
portlandst,CLE,1989,2
prairview,DET,1989,2
purdue,STL,1989,2
rice,CIN,1989,2
richmond,CLE,1989,1
rider,ATL,1989,1
rider,CIN,1989,2
rider,TEX,1989,2
rollins,HOU,1989,2
rowannj,DET,1989,1
saginawval,HOU,1989,2
samhouston,HOU,1989,1
samhouston,PIT,1989,1
sandiegost,HOU,1989,2
sandiegost,LAD,1989,1
sandiegost,SDP,1989,1
sanjosest,HOU,1989,1
sanjosest,SEA,1989,2
sanjosest,WSN,1989,2
santaclara,KCR,1989,1
scarolina,ANA,1989,1
scarolina,MIN,1989,2
scspart,CHC,1989,1
scspart,NYM,1989,1
scspart,PIT,1989,4
scspart,TOR,1989,1
seminolecc,CHW,1989,2
seminolecc,TOR,1989,1
seoklahoma,SFG,1989,1
setonhall,ATL,1989,2
setonhall,BOS,1989,1
setonhall,HOU,1989,1
setonhall,STL,1989,1
sflorida,BAL,1989,1
sflorida,MIL,1989,2
sflorida,OAK,1989,1
sillinois,BAL,1989,1
sillinois,MIN,1989,1
sillinois,PHI,1989,1
sillinois,WSN,1989,1
sindiana,KCR,1989,1
stanford,BAL,1989,2
stanford,CLE,1989,1
stanford,KCR,1989,1
stanford,TEX,1989,1
stanford,WSN,1989,1
stcloudst,KCR,1989,1
stjohns,CIN,1989,2
stjohns,MIN,1989,2
stjohns,NYM,1989,2
stjosephs,TEX,1989,2
stleo,OAK,1989,2
stleo,STL,1989,4
stmarysca,CLE,1989,3
stmarysca,PHI,1989,1
stmarytx,BOS,1989,1
stthomasfl,CHW,1989,2
stxavieril,CLE,1989,2
sunybuff,WSN,1989,2
swesterntx,ATL,1989,2
swesterntx,STL,1989,2
swmost,CLE,1989,2
temple,BOS,1989,1
tennessee,BOS,1989,2
tennessee,DET,1989,2
tennessee,OAK,1989,2
tennst,ATL,1989,2
texas,ATL,1989,4
texas,BAL,1989,1
texas,CHC,1989,2
texas,CLE,1989,2
texas,DET,1989,2
texas,KCR,1989,2
texas,MIL,1989,1
texas,PHI,1989,2
texas,SDP,1989,2
texas,TEX,1989,1
texas,TOR,1989,2
texas,WSN,1989,1
texasam,ANA,1989,2
texasam,BAL,1989,2
texasam,CLE,1989,2
texasam,KCR,1989,2
thomasmore,ATL,1989,1
tncolum,LAD,1989,1
toledo,CHW,1989,1
toledo,KCR,1989,2
toledo,TEX,1989,1
trinitytx,CIN,1989,2
tulane,NYY,1989,2
tulane,SEA,1989,2
tulane,TOR,1989,2
tulane,WSN,1989,2
tuskegee,PHI,1989,2
txalvin,PIT,1989,1
txangjc,PHI,1989,2
txangjc,SFG,1989,2
txblinn,PHI,1989,1
txblinn,SDP,1989,1
txblinn,TOR,1989,2
txcoast,WSN,1989,2
txgrays,HOU,1989,2
txhillj,SEA,1989,2
txmclen,CHW,1989,2
txmclen,SEA,1989,1
txmclen,TEX,1989,2
txparis,BAL,1989,2
txparis,BOS,1989,1
txparis,KCR,1989,2
txparis,PHI,1989,2
txsjjcn,BOS,1989,2
txsjjcn,NYM,1989,2
txwhart,PHI,1989,1
ucirvine,BAL,1989,1
ucla,CIN,1989,2
ucla,DET,1989,1
ucla,LAD,1989,2
ucla,NYY,1989,1
ucla,OAK,1989,1
ucla,SDP,1989,4
ucla,STL,1989,1
ucla,TOR,1989,2
ucriver,SDP,1989,2
ucsb,SFG,1989,1
ulala,TOR,1989,2
ulamo,ANA,1989,2
umass,ANA,1989,1
umass,MIN,1989,2
umass,TOR,1989,2
unc,CHW,1989,1
unc,MIL,1989,1
unc,OAK,1989,1
unc,SEA,1989,3
unlv,SFG,1989,1
unlv,TOR,1989,2
usc,DET,1989,1
usc,MIL,1989,1
usc,OAK,1989,1
usc,SEA,1989,2
usc,WSN,1989,2
utep,PHI,1989,2
valpo,CHC,1989,1
vandy,CHC,1989,2
vandy,CIN,1989,1
vandy,SDP,1989,1
vatech,LAD,1989,1
vatech,MIL,1989,1
vermont,ANA,1989,2
virginia,LAD,1989,2
virginia,STL,1989,2
waclark,NYM,1989,2
wake,ATL,1989,1
wake,SEA,1989,2
walower,CHC,1989,2
walower,CLE,1989,2
wasfcco,SFG,1989,2
washst,SEA,1989,2
washst,TOR,1989,1
watacom,NYY,1989,1
wcarolina,NYY,1989,1
wcarolina,SEA,1989,2
wichitast,CHC,1989,2
wichitast,CLE,1989,1
wichitast,MIL,1989,1
wichitast,SDP,1989,1
wichitast,STL,1989,2
willinois,SFG,1989,2
wioshkosh,CHC,1989,1
wioshkosh,MIL,1989,1
wioshkosh,MIN,1989,1
wkentucky,MIL,1989,2
wlibertyst,LAD,1989,2
wlmpennia,DET,1989,2
wmichigan,CLE,1989,2
wpaterson,CHW,1989,1
wyoming,MIL,1989,1
wyoming,WSN,1989,1
yale,NYM,1989,2
youngst,SFG,1989,2
alabama,CHW,1990,2
alabama,NYM,1990,1
alcalho,PIT,1990,1
alenter,CHC,1990,1
alfscco,CLE,1990,1
american,KCR,1990,2
amherstma,TOR,1990,2
amherstma,WSN,1990,2
aquinasmi,CHC,1990,2
arftsmi,BAL,1990,1
arizona,CHC,1990,4
arizona,HOU,1990,1
arizona,MIL,1990,1
arizona,MIN,1990,1
arizona,OAK,1990,1
arizona,SDP,1990,2
arizona,SFG,1990,2
arizona,STL,1990,2
arizona,TEX,1990,1
arizonast,MIN,1990,1
arizonast,PIT,1990,1
arizonast,SEA,1990,1
arkansas,ANA,1990,1
arkansas,ATL,1990,1
arkansas,CHC,1990,2
arkansas,NYM,1990,1
arkansas,PHI,1990,2
arkansas,PIT,1990,1
arnorth,STL,1990,2
auburn,BAL,1990,2
auburn,CHW,1990,1
auburn,KCR,1990,1
auburn,MIN,1990,2
azcentr,STL,1990,1
azmescc,BAL,1990,1
azmescc,BOS,1990,1
azmescc,CLE,1990,1
azmescc,LAD,1990,2
azmescc,OAK,1990,1
azmescc,STL,1990,1
azpimcc,ANA,1990,1
azusapac,CHW,1990,2
azusapac,DET,1990,2
azyavap,ATL,1990,2
azyavap,BAL,1990,4
azyavap,CIN,1990,1
azyavap,HOU,1990,2
ballst,PIT,1990,2
ballst,SDP,1990,1
baylor,PHI,1990,2
bethcook,BAL,1990,1
bethcook,CLE,1990,1
bowlgreen,LAD,1990,2
bowlgreen,PHI,1990,2
bowlgreen,PIT,1990,2
bradley,DET,1990,1
bradley,MIN,1990,1
bradley,SDP,1990,2
butler,CLE,1990,2
byu,ANA,1990,1
byu,CLE,1990,3
byu,DET,1990,2
byu,MIN,1990,2
cabutte,KCR,1990,2
cacabri,PIT,1990,1
cacanad,PIT,1990,1
cacanad,SEA,1990,3
cacanad,WSN,1990,1
cacanyo,PIT,1990,2
cacerri,BAL,1990,3
cacerri,PHI,1990,1
cacerri,SFG,1990,1
cachabo,KCR,1990,2
cachabo,OAK,1990,1
cachabo,SFG,1990,2
cachaff,MIN,1990,1
cacitru,TOR,1990,1
cacsmat,ANA,1990,2
cacsmat,LAD,1990,2
cacsmat,SFG,1990,2
cadeanz,MIN,1990,1
cadiabl,OAK,1990,1
cadiabl,STL,1990,1
cafrecc,WSN,1990,2
cafulle,SFG,1990,1
cagolde,MIN,1990,2
cagolde,NYM,1990,1
caharbo,WSN,1990,1
cahartn,SFG,1990,2
cahartn,STL,1990,2
calavco,WSN,1990,2
california,BAL,1990,1
california,NYY,1990,3
california,OAK,1990,1
calobcc,BOS,1990,2
calpoly,ANA,1990,1
calpoly,STL,1990,1
calpolypom,LAD,1990,2
calstfull,CHC,1990,2
calstfull,SEA,1990,2
calstla,BAL,1990,1
calstnorth,ATL,1990,1
calstnorth,PHI,1990,1
calutheran,WSN,1990,2
camarin,LAD,1990,2
camarin,WSN,1990,1
camendo,DET,1990,1
camerce,TEX,1990,2
camodes,CHC,1990,2
camodes,STL,1990,1
camoorp,DET,1990,2
campjco,SEA,1990,1
camsajc,HOU,1990,2
camsajc,SDP,1990,1
caorang,ANA,1990,2
caorang,BOS,1990,1
caorang,CHC,1990,1
caorang,KCR,1990,1
caorang,SFG,1990,2
caorang,TEX,1990,1
capalom,OAK,1990,1
capasad,PHI,1990,1
capasad,SEA,1990,2
carkansas,BOS,1990,2
casacra,ATL,1990,1
casacra,MIL,1990,7
casacra,NYM,1990,2
casacra,OAK,1990,2
casacra,PIT,1990,1
casacra,TEX,1990,3
casaddl,CHC,1990,1
casaddl,HOU,1990,1
casaddl,WSN,1990,1
casajco,DET,1990,2
casajco,STL,1990,2
casbcco,CLE,1990,2
casdmjc,ANA,1990,2
casdmjc,BAL,1990,1
casequo,NYM,1990,2
casfcco,OAK,1990,2
casiski,CIN,1990,2
casjcco,CHC,1990,2
casjcco,MIN,1990,2
casjcco,NYY,1990,2
casjcco,PIT,1990,2
casjcco,TOR,1990,2
casmjco,CHW,1990,1
caventu,NYM,1990,1
chapmanca,MIL,1990,2
charlotte,ANA,1990,2
charlotte,HOU,1990,1
citadel,STL,1990,2
clemson,ANA,1990,1
clemson,MIL,1990,1
clemson,TOR,1990,2
clemson,WSN,1990,2
cmichigan,MIN,1990,2
cmichigan,OAK,1990,2
coastcar,SFG,1990,1
colorado,LAD,1990,2
coloradost,MIL,1990,2
coloradost,PIT,1990,2
columbia,MIN,1990,1
concordny,ANA,1990,2
concordny,MIN,1990,1
cotrini,ATL,1990,2
cotrini,MIL,1990,2
creighton,SDP,1990,2
csdomhills,CHW,1990,1
cshayward,PHI,1990,1
deltast,LAD,1990,1
deltast,NYM,1990,1
denver,HOU,1990,2
denver,NYM,1990,2
dominican,NYM,1990,1
ecarolina,PIT,1990,2
eckerd,NYY,1990,1
eillinois,KCR,1990,1
elon,SDP,1990,2
elon,SFG,1990,2
emichigan,BAL,1990,3
emichigan,OAK,1990,2
etennst,SDP,1990,2
etennst,SFG,1990,2
evansville,SDP,1990,2
ferrumva,BOS,1990,2
flbreva,OAK,1990,1
flchipo,HOU,1990,1
flflajc,CHC,1990,2
flgccco,HOU,1990,1
flgccco,TEX,1990,2
flmanat,BOS,1990,1
flmanat,CLE,1990,1
flmdkjc,WSN,1990,1
flmdnjc,ATL,1990,1
flmdnjc,MIN,1990,1
flmdnjc,PIT,1990,1
flmdwjc,MIL,1990,2
flmdwjc,STL,1990,2
florida,BOS,1990,2
florida,CHW,1990,2
florida,DET,1990,1
florida,HOU,1990,1
florida,NYY,1990,2
florida,PIT,1990,2
florida,STL,1990,3
florida,TEX,1990,1
florida,WSN,1990,2
floridaam,CHC,1990,1
floridaam,STL,1990,1
floridaam,WSN,1990,1
floridast,BOS,1990,2
floridast,MIN,1990,1
floridast,NYY,1990,1
floridast,SFG,1990,1
flpensa,SFG,1990,1
flpensa,TOR,1990,1
flsanta,BOS,1990,2
flsouthern,CIN,1990,2
flstpet,NYM,1990,1
flvalen,LAD,1990,2
flvalen,WSN,1990,2
fordham,BAL,1990,2
fresnost,KCR,1990,2
fresnost,TEX,1990,2
gagpjco,CIN,1990,2
gagpjco,LAD,1990,1
gamiddl,ATL,1990,2
gamiddl,CHW,1990,2
gamiddl,LAD,1990,1
gamiddl,NYY,1990,1
gamiddl,SFG,1990,1
gamiddl,STL,1990,1
gatech,LAD,1990,2
gatech,TEX,1990,2
georgia,ATL,1990,2
georgia,HOU,1990,1
georgia,SDP,1990,2
georgia,STL,1990,2
grambling,MIN,1990,1
grambling,SEA,1990,2
grcanyon,CLE,1990,2
grcanyon,PHI,1990,2
grcanyon,SFG,1990,2
grossmont,BAL,1990,2
grvalleyst,NYY,1990,2
grvalleyst,SFG,1990,2
harvard,NYM,1990,2
hawaii,CIN,1990,1
hawaii,MIL,1990,3
houston,PIT,1990,2
houston,SFG,1990,1
howard,STL,1990,1
iawescc,KCR,1990,1
ilkanka,PIT,1990,1
illinois,CHW,1990,2
illinois,LAD,1990,3
illinois,NYM,1990,2
illinois,PHI,1990,1
illinoisst,DET,1990,1
ilswijc,HOU,1990,1
iltrito,CHW,1990,1
indiana,CHW,1990,2
indiana,PHI,1990,1
indianast,NYY,1990,1
indianast,PIT,1990,2
indianast,SEA,1990,2
indianast,TOR,1990,2
indianast,WSN,1990,3
iowa,BOS,1990,2
iowast,NYY,1990,1
jacksonst,ATL,1990,2
jacksonst,CHC,1990,1
jacksonst,PHI,1990,4
jacksonst,WSN,1990,4
kansas,KCR,1990,1
kansasst,PIT,1990,2
kentucky,ATL,1990,2
kentucky,KCR,1990,1
kentucky,MIN,1990,2
kentucky,PHI,1990,2
kentucky,TOR,1990,2
ksgarde,SDP,1990,1
kskccco,BAL,1990,1
lamar,CLE,1990,1
lamar,SDP,1990,1
lasalle,MIL,1990,2
latech,TEX,1990,2
lemoyne,CIN,1990,2
lemoyne,HOU,1990,2
lewclarkst,MIL,1990,2
liberty,NYY,1990,2
liberty,PIT,1990,3
lincolnlandcc,LAD,1990,2
loyolamary,CIN,1990,2
loyolamary,DET,1990,1
loyolamary,SEA,1990,1
loyolamd,CHC,1990,2
lsu,BAL,1990,2
lsu,CLE,1990,1
lsu,DET,1990,2
lsu,MIN,1990,2
lsu,NYY,1990,2
lubbchrist,NYY,1990,1
macmurryil,WSN,1990,2
macollege,STL,1990,2
maine,OAK,1990,1
maine,SEA,1990,2
mankatost,TEX,1990,2
manscco,STL,1990,2
mansfield,CLE,1990,1
mariettaoh,PHI,1990,2
marshall,KCR,1990,2
marshall,PIT,1990,2
maryland,SEA,1990,1
masslowell,PIT,1990,1
mdaacco,STL,1990,1
mdcolsm,MIN,1990,2
mdhager,PIT,1990,1
memphis,SFG,1990,1
mercyhurst,STL,1990,2
mercyhurst,WSN,1990,2
miamifl,ANA,1990,2
miamifl,CHW,1990,2
miamifl,PIT,1990,2
miamifl,SDP,1990,1
miamioh,ATL,1990,2
miamioh,BOS,1990,1
miamioh,CHC,1990,2
miamioh,CHW,1990,2
miamioh,CIN,1990,1
miamioh,HOU,1990,1
michigan,ANA,1990,2
michigan,CIN,1990,3
michigan,MIN,1990,2
michigan,PHI,1990,2
michigan,SFG,1990,1
michiganst,BOS,1990,2
michiganst,CIN,1990,2
michiganst,LAD,1990,1
michiganst,OAK,1990,1
mimacom,ATL,1990,1
minnesota,ANA,1990,1
minnesota,ATL,1990,1
minnesota,MIL,1990,2
minnesota,NYY,1990,1
minnesota,OAK,1990,1
missouri,BAL,1990,1
missouri,CHW,1990,1
missouri,OAK,1990,2
missst,SFG,1990,3
missst,TEX,1990,1
mntclairst,BAL,1990,2
mntclairst,MIL,1990,2
mocrowd,ATL,1990,2
mocrowd,BAL,1990,1
mocrowd,PHI,1990,2
moeastc,TOR,1990,2
mojeffe,DET,1990,2
morehead,DET,1990,2
morehead,PIT,1990,2
morehead,TOR,1990,2
morehead,WSN,1990,2
mothree,PHI,1990,2
mtvernnaz,LAD,1990,2
nclouis,BAL,1990,3
nclouis,SEA,1990,1
nclouis,WSN,1990,1
ncstate,HOU,1990,1
ncstate,MIL,1990,2
ncstate,PHI,1990,1
nebraska,CIN,1990,2
nebraska,MIL,1990,2
nebraska,WSN,1990,2
newhamp,CHW,1990,1
newhaven,SFG,1990,2
nicholls,MIL,1990,1
njbrook,STL,1990,1
njcamde,HOU,1990,1
njmerce,BAL,1990,1
njmerce,CHW,1990,1
nmexico,CLE,1990,2
nmmilin,DET,1990,1
norleans,LAD,1990,1
norleans,NYM,1990,2
nwestern,ATL,1990,2
nwestern,CHC,1990,1
nwmost,MIN,1990,1
nwmost,PHI,1990,2
nykbcco,KCR,1990,1
ohcuyah,WSN,1990,2
ohiost,SEA,1990,2
okcity,TEX,1990,2
okeaste,BOS,1990,2
oklahoma,CIN,1990,2
oklahoma,TEX,1990,3
oksemin,PHI,1990,2
okstate,BAL,1990,3
okstate,CHW,1990,1
okstate,CLE,1990,2
okstate,TEX,1990,2
okstate,TOR,1990,1
olddom,CLE,1990,2
oralrob,MIN,1990,2
oralrob,NYM,1990,2
oralrob,OAK,1990,4
oregonst,CHW,1990,2
oregonst,WSN,1990,2
oxnard,CHW,1990,1
oxnard,STL,1990,3
pabucks,WSN,1990,2
pbsc,ANA,1990,1
pbsc,KCR,1990,2
pbsc,SFG,1990,5
pepperdine,ANA,1990,2
pepperdine,HOU,1990,2
pepperdine,SDP,1990,1
pepperdine,TEX,1990,1
pfeiffer,BAL,1990,2
pittsburgh,NYM,1990,1
portland,CHC,1990,2
portland,MIL,1990,2
portland,SDP,1990,1
portland,STL,1990,2
portlandst,CLE,1990,2
portlandst,SFG,1990,2
purdue,DET,1990,2
ramaponj,NYY,1990,2
rice,CHC,1990,2
rice,CIN,1990,2
rider,CIN,1990,2
rider,TEX,1990,1
riogrande,CLE,1990,2
rollins,HOU,1990,2
rowannj,BOS,1990,1
rutgers,TOR,1990,2
salabama,ANA,1990,1
salabama,HOU,1990,1
samhouston,HOU,1990,1
sandiegost,HOU,1990,2
sandiegost,LAD,1990,1
sandiegost,SDP,1990,1
sanjosest,ANA,1990,2
sanjosest,BAL,1990,2
sanjosest,HOU,1990,1
sanjosest,KCR,1990,2
santaclara,KCR,1990,1
santaclara,TEX,1990,2
scarolina,ANA,1990,1
scarolina,BOS,1990,1
scarolina,PHI,1990,1
scspart,CHC,1990,1
scspart,PIT,1990,2
scspart,TOR,1990,1
seminolecc,CHW,1990,2
seminolecc,CLE,1990,2
seminolecc,TOR,1990,1
seoklahoma,SFG,1990,1
setonhall,HOU,1990,1
setonhall,NYY,1990,1
setonhall,STL,1990,1
sflorida,BAL,1990,1
sflorida,MIL,1990,2
sflorida,OAK,1990,1
sillinois,BAL,1990,1
sillinois,MIN,1990,1
sindiana,KCR,1990,1
stanford,BAL,1990,2
stanford,CHW,1990,2
stanford,HOU,1990,2
stanford,KCR,1990,1
stanford,OAK,1990,2
stanford,TEX,1990,1
stanford,WSN,1990,1
stcloudst,BOS,1990,2
stcloudst,KCR,1990,1
stjohns,NYM,1990,4
stjosephs,TEX,1990,2
stleo,STL,1990,4
stmarysca,CLE,1990,2
stmarysca,PHI,1990,1
stmarytx,BOS,1990,2
stthomasfl,OAK,1990,2
sunybuff,ATL,1990,2
sunybuff,BOS,1990,2
sunybuff,WSN,1990,2
swesterntx,ATL,1990,2
swesterntx,STL,1990,2
swmost,ANA,1990,2
swmost,SFG,1990,1
tampa,SEA,1990,1
temple,BOS,1990,1
temple,CLE,1990,1
temple,KCR,1990,2
tennessee,DET,1990,2
tennessee,OAK,1990,2
tennessee,SDP,1990,2
tennessee,SEA,1990,2
texas,ATL,1990,2
